Electricity.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.08117573546641838
60;2010/7/1 1:00;0.08134076575001355
120;2010/7/1 2:00;0.06858164085787821
180;2010/7/1 3:00;0.07675283764711519
240;2010/7/1 4:00;0.08124313282877715
300;2010/7/1 5:00;0.07569769876754835
360;2010/7/1 6:00;0.0704285645574658
420;2010/7/1 7:00;1.0702628759829926
480;2010/7/1 8:00;0.08768864258729706
540;2010/7/1 9:00;0.07021473426537922
600;2010/7/1 10:00;0.6269149846622589
660;2010/7/1 11:00;0.0955884652991373
720;2010/7/1 12:00;0.9260438582789338
780;2010/7/1 13:00;0.8032084129311814
840;2010/7/1 14:00;0.6025855195313988
900;2010/7/1 15:00;0.2851985930055735
960;2010/7/1 16:00;0.274024693823454
1020;2010/7/1 17:00;0.15310419781286308
1080;2010/7/1 18:00;0.34452749433620844
1140;2010/7/1 19:00;0.8698388647241084
1200;2010/7/1 20:00;0.4882828147302991
1260;2010/7/1 21:00;0.6997152172761014
1320;2010/7/1 22:00;0.4922874930488882
1380;2010/7/1 23:00;0.38437039454727023
1440;2010/7/2 0:00;0.07654639999553292
1500;2010/7/2 1:00;0.08713562525205458
1560;2010/7/2 2:00;0.06271309366653328
1620;2010/7/2 3:00;0.08694405090099404
1680;2010/7/2 4:00;0.06271967235794487
1740;2010/7/2 5:00;0.08706295439321621
1800;2010/7/2 6:00;0.06291364084971242
1860;2010/7/2 7:00;0.8108022337579881
1920;2010/7/2 8:00;1.4007023757651664
1980;2010/7/2 9:00;0.1176185922555346
2040;2010/7/2 10:00;0.15161687092753875
2100;2010/7/2 11:00;1.1634253424877248
2160;2010/7/2 12:00;0.9271943981799514
2220;2010/7/2 13:00;0.2364251492771372
2280;2010/7/2 14:00;0.06710857392385469
2340;2010/7/2 15:00;0.26274592201220537
2400;2010/7/2 16:00;1.324567336261581
2460;2010/7/2 17:00;0.2602725785065866
2520;2010/7/2 18:00;0.18045458340960643
2580;2010/7/2 19:00;1.0779299616075941
2640;2010/7/2 20:00;0.4988607323497672
2700;2010/7/2 21:00;0.659024006997153
2760;2010/7/2 22:00;0.47626288916973175
2820;2010/7/2 23:00;0.24597098116578292
2880;2010/7/3 0:00;0.06265109790704308
2940;2010/7/3 1:00;0.08863773251042437
3000;2010/7/3 2:00;0.06319502708381078
3060;2010/7/3 3:00;0.08817191303780605
3120;2010/7/3 4:00;0.06274895675575426
3180;2010/7/3 5:00;0.08849412969854514
3240;2010/7/3 6:00;0.06225425394169515
3300;2010/7/3 7:00;0.8297578132611658
3360;2010/7/3 8:00;0.7211054568895233
3420;2010/7/3 9:00;0.8474361463721642
3480;2010/7/3 10:00;0.2783231515512945
3540;2010/7/3 11:00;0.15685163173852973
3600;2010/7/3 12:00;0.08670239946691198
3660;2010/7/3 13:00;0.08594679701810473
3720;2010/7/3 14:00;0.06250551401572606
3780;2010/7/3 15:00;0.16659692583467325
3840;2010/7/3 16:00;0.18647460887364803
3900;2010/7/3 17:00;1.2335094208404915
3960;2010/7/3 18:00;0.32126980948538786
4020;2010/7/3 19:00;0.5460313943351454
4080;2010/7/3 20:00;0.374885263060897
4140;2010/7/3 21:00;0.18541916994289265
4200;2010/7/3 22:00;0.15329593132954802
4260;2010/7/3 23:00;0.09192360641070275
4320;2010/7/4 0:00;0.06556610650863146
4380;2010/7/4 1:00;0.08223127860240667
4440;2010/7/4 2:00;0.08257267967971198
4500;2010/7/4 3:00;0.06286690828786008
4560;2010/7/4 4:00;0.0822775885060925
4620;2010/7/4 5:00;0.1042101505214503
4680;2010/7/4 6:00;0.17029894502332651
4740;2010/7/4 7:00;0.5303326247066881
4800;2010/7/4 8:00;0.47398915733248903
4860;2010/7/4 9:00;0.22451017427512912
4920;2010/7/4 10:00;1.15020430039197
4980;2010/7/4 11:00;1.6026562559667568
5040;2010/7/4 12:00;2.497526278716501
5100;2010/7/4 13:00;0.5898764855107549
5160;2010/7/4 14:00;0.6153500409458763
5220;2010/7/4 15:00;0.10361972094315033
5280;2010/7/4 16:00;0.17139871463854378
5340;2010/7/4 17:00;0.09558677287131066
5400;2010/7/4 18:00;0.08237268129317683
5460;2010/7/4 19:00;0.5839999745013099
5520;2010/7/4 20:00;0.41686649010096577
5580;2010/7/4 21:00;0.5292540693145649
5640;2010/7/4 22:00;0.29646393387326087
5700;2010/7/4 23:00;0.08388352823474005
5760;2010/7/5 0:00;0.06232234089769894
5820;2010/7/5 1:00;0.0835881444164063
5880;2010/7/5 2:00;0.07682911507211655
5940;2010/7/5 3:00;0.0701426148931345
6000;2010/7/5 4:00;0.08494800546407455
6060;2010/7/5 5:00;0.0653366392573993
6120;2010/7/5 6:00;0.8926007010295863
6180;2010/7/5 7:00;0.12910792343364616
6240;2010/7/5 8:00;1.1786332110256905
