Electricity.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.34179022423267474
60;2010/7/1 1:00;0.14053308882991908
120;2010/7/1 2:00;0.18803493795341458
180;2010/7/1 3:00;0.209717315554306
240;2010/7/1 4:00;0.23198068175927947
300;2010/7/1 5:00;0.20862184620272486
360;2010/7/1 6:00;0.6340801020310861
420;2010/7/1 7:00;0.6993773957296437
480;2010/7/1 8:00;0.5534475313786088
540;2010/7/1 9:00;0.13886254895142627
600;2010/7/1 10:00;0.16059120849181582
660;2010/7/1 11:00;0.19859379503775698
720;2010/7/1 12:00;0.21825085158749383
780;2010/7/1 13:00;0.1873302108291322
840;2010/7/1 14:00;0.14051713423362122
900;2010/7/1 15:00;0.232183630102625
960;2010/7/1 16:00;0.16278992250044239
1020;2010/7/1 17:00;1.0777031444296188
1080;2010/7/1 18:00;1.6069915770884793
1140;2010/7/1 19:00;0.633080093153364
1200;2010/7/1 20:00;0.4334271382895306
1260;2010/7/1 21:00;0.5521185703327891
1320;2010/7/1 22:00;0.45508102380321486
1380;2010/7/1 23:00;0.21930086394241755
1440;2010/7/2 0:00;0.14394719426858404
1500;2010/7/2 1:00;0.14200175051202965
1560;2010/7/2 2:00;0.26718481974406944
1620;2010/7/2 3:00;0.2202417960378003
1680;2010/7/2 4:00;0.16006643311982394
1740;2010/7/2 5:00;0.2085008125160255
1800;2010/7/2 6:00;0.25181118319708584
1860;2010/7/2 7:00;1.322151605409779
1920;2010/7/2 8:00;2.0695550160617526
1980;2010/7/2 9:00;2.2155845742427105
2040;2010/7/2 10:00;0.790514122577709
2100;2010/7/2 11:00;0.21972114714334487
2160;2010/7/2 12:00;0.20524628308088577
2220;2010/7/2 13:00;0.15521025664172758
2280;2010/7/2 14:00;0.16749492364153
2340;2010/7/2 15:00;0.22674753811907208
2400;2010/7/2 16:00;0.2172007124248583
2460;2010/7/2 17:00;0.16866143790931828
2520;2010/7/2 18:00;0.5531700646636967
2580;2010/7/2 19:00;0.9178442982700867
2640;2010/7/2 20:00;1.4690655508651103
2700;2010/7/2 21:00;2.7164784692367445
2760;2010/7/2 22:00;2.6723873035182897
2820;2010/7/2 23:00;1.2827748254482454
2880;2010/7/3 0:00;0.13943768189880734
2940;2010/7/3 1:00;0.22697561026505098
3000;2010/7/3 2:00;0.2505439566274561
3060;2010/7/3 3:00;0.15487100346901153
3120;2010/7/3 4:00;0.14104136852459173
3180;2010/7/3 5:00;0.1940529347796002
3240;2010/7/3 6:00;1.4890197371793388
3300;2010/7/3 7:00;1.2787895242748264
3360;2010/7/3 8:00;0.5913940021766106
3420;2010/7/3 9:00;1.2036833524405355
3480;2010/7/3 10:00;1.4966918837899752
3540;2010/7/3 11:00;1.7141558178071898
3600;2010/7/3 12:00;0.29553424771002335
3660;2010/7/3 13:00;0.8608284460431453
3720;2010/7/3 14:00;0.513620689602327
3780;2010/7/3 15:00;0.2509509240880087
3840;2010/7/3 16:00;0.22978905289442514
3900;2010/7/3 17:00;0.40799288202429623
3960;2010/7/3 18:00;0.5978922847328124
4020;2010/7/3 19:00;0.3681448776258931
4080;2010/7/3 20:00;0.8257941225925681
4140;2010/7/3 21:00;0.8370719393855481
4200;2010/7/3 22:00;0.530445027431541
4260;2010/7/3 23:00;0.3579530221257684
4320;2010/7/4 0:00;0.13973999204903378
4380;2010/7/4 1:00;0.21895213938841243
4440;2010/7/4 2:00;0.2390848001845621
4500;2010/7/4 3:00;0.15918889615772788
4560;2010/7/4 4:00;0.1505918472007134
4620;2010/7/4 5:00;0.625624348832472
